x,y,freshwater_hci,popden2010,maxRDD,meanUSE,maxDOF,minCSI,maxSED
47.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47.625,64.625,2.0521308309044,1.0,5.23183038919279,1.0,1.0,1.16406431292543,1.0
47.875,64.625,2.52479975217362,1.0,6.83125552564564,1.0,1.0,1.22965444432627,1.0
48.125,64.625,1.62592577732236,1.0,3.99620108085104,1.0,1.0,1.11338549321241,1.0
48.375,64.625,2.5670120407186,1.0,6.98570921869561,1.0,1.0,1.23599212948639,1.0
48.625,64.625,1.2209994988212,1.0,3.00310248195535,1.0,1.0,1.07265510181389,1.0
48.875,64.625,1.0,1.0,2.24998127115835,1.0,1.0,1.04176738474629,1.0
49.125,64.625,1.95252596170586,1.0,4.92547597035323,1.0,1.0,1.15150225044477,1.0
49.375,64.625,2.486329830135,1.0,6.69211963615795,1.0,1.0,1.22395128306776,1.0
49.625,64.625,1.0,1.0,1.78534388542175,1.0,1.0,1.02271655998608,1.0
49.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53.125,64.625,1.0,1.0,2.092974728877,1.0,1.0,1.03532394560257,1.0
53.375,64.625,1.72829536766092,1.0,4.15193113950219,1.02160216336793,1.0,1.13369781191986,1.0
53.625,64.625,1.0,1.0,1.43814225598137,1.0,1.0,1.00846998762376,1.0
53.875,64.625,1.0,1.0,1.0,1.00279258711651,1.0,1.06862134272509,1.0
54.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54.375,64.625,1.0,1.0,2.07638055971353,1.0,1.0,1.0346516524211,1.0
54.625,64.625,2.16887914242763,1.0,5.60456124862822,1.0,1.0,1.17934576355585,1.0
54.875,64.625,1.08611477811345,1.0,2.71078938304788,1.0,1.0,1.06066713238707,1.0
55.125,64.625,2.05008740742751,1.0,5.22544785301284,1.0,1.0,1.16379992796643,1.0
55.375,64.625,2.01518228292654,1.0,5.1169475706497,1.0,1.0,1.1593507067992,1.0
55.625,64.625,1.56982463196585,1.0,3.84812992398101,1.0,1.0,1.10731974686726,1.0
55.875,64.625,2.00840954332651,1.00077938214682,5.0926944997051,1.0,1.0,1.15835359781095,1.0
56.125,64.625,1.59270708611353,1.0,3.90812430051294,1.0,1.0,1.10977475005801,1.0
56.375,64.625,1.61538635152365,1.0,3.96811844098686,1.0,1.0,1.11223730710473,1.0
56.625,64.625,2.03862703791999,1.0,5.18970678348352,1.0,1.0,1.16232692605198,1.0
56.875,64.625,2.43228937219309,1.0,6.49937167026029,1.0,1.0,1.21604239586556,1.0
57.125,64.625,1.24086755370471,1.0,3.04777905492499,1.0,1.0,1.074483134959,1.0
57.375,64.625,2.73723505193338,1.0,7.6277765897241,1.0,1.0,1.26232487140316,1.0
57.625,64.625,1.0,1.0,1.64493145328937,1.0,1.0,1.0169529678798,1.0
57.875,64.625,1.0,,3.17032077524922,1.0,1.0,1.07951400303605,1.0
58.125,64.625,1.0,1.0,1.72662599252002,1.0,1.0,1.02029932607519,1.0
58.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60.875,64.625,1.29225053883248,1.0,3.16521484072846,1.0,1.0,1.07930249506884,1.0
61.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61.875,64.625,1.33867050144277,1.0,3.27371535914959,1.0,1.0,1.08375171623608,1.0
62.125,64.625,1.93386749213432,1.0,4.86931116274088,1.0,1.0,1.14919077051748,1.0
62.375,64.625,1.0,1.0,2.32146400036198,1.0,1.0,1.04469828086324,1.0
62.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62.875,64.625,1.0,1.0,1.0,1.00424328155004,1.0,1.05291687616027,1.0
63.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65.125,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
65.375,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
65.625,64.625,1.0,,2.88056064360213,1.4257425423896,1.0,19.9891345335705,82.243286737121
65.875,64.625,1.0,,2.51293536460046,1.1648223689287,1.0,19.9487516195467,82.2433547218247
66.125,64.625,1.0,,2.90991953103849,1.0,1.0,1.06884040454827,1.0
66.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66.625,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
66.875,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
67.125,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
67.375,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
67.625,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
67.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69.375,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
69.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
70.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
70.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
70.625,64.625,1.60720661067443,1.0,3.94641857336063,1.0,1.0,1.11134595210009,1.0
70.875,64.625,1.0,1.0,2.06616869067202,1.0,1.0,1.03423619034267,1.0
71.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71.625,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
71.875,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
72.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72.375,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
72.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73.625,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
73.875,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
74.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74.875,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
75.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75.875,64.625,1.0,1.0,1.0,1.0,1.0,1.00580347646581,1.0
76.125,64.625,1.0,1.0139801124535,1.0,1.0,1.0,1.00580347646581,1.0
76.375,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
76.625,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
76.875,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
77.125,64.625,1.0,,1.0,1.00533130237519,1.0,1.00580347646581,1.0
77.375,64.625,1.0,1.0,1.0,1.01576824441995,1.0,1.00580347646581,1.0
77.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78.125,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
78.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78.875,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
79.125,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
79.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80.875,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
81.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81.875,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
82.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
83.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
83.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
83.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
83.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86.375,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
86.625,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
86.875,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
87.125,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
87.375,64.625,1.0,,1.0,1.12511251527484,24.0086772654316,54.815681381981,93.3596696003829
87.625,64.625,1.0,,1.96405059040183,2.26308343434098,25.0717049778098,55.1521943347289,93.3596696003829
87.875,64.625,1.0,,1.96405059040183,1.0,1.0,1.03003624642249,1.0
88.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89.875,64.625,1.0,1.0,1.0,1.0,1.0,1.00580347646581,1.0
90.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90.375,64.625,1.0,1.0,1.51217792293813,1.0,1.0,1.01150663772432,1.0
90.625,64.625,1.1649313827463,1.0,2.87928415997194,1.0,1.0,1.06757891060102,1.0
90.875,64.625,1.44991458645673,1.0,3.54305187074265,1.0,1.0,1.09479545366646,1.0
91.125,64.625,1.0,1.0,1.82491458288514,1.0,1.0,1.02433308516399,1.0
91.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
91.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
91.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
94.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
94.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
94.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
94.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
96.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
96.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
96.625,64.625,1.0,1.0,2.52442371727216,1.0,1.0,1.05302263014387,1.0
96.875,64.625,1.68219910639079,1.0,4.14810180664062,1.0,1.0,1.11961742438892,1.0
97.125,64.625,1.23747878708614,1.0,3.04012015314385,1.0,1.0,1.07417342686417,1.0
97.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
97.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
97.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
98.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
98.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
98.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
98.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99.375,64.625,1.0,1.0,1.67811979161631,1.0,1.0,1.01831266195467,1.0
99.625,64.625,2.45350780622673,1.0,6.57468361429649,1.0,1.0,1.21913192295792,1.0
99.875,64.625,1.0,1.0,2.43507033527488,1.0,1.0,1.04935900999768,1.0
100.125,64.625,1.0,1.0,1.98447421045587,1.0,1.0,1.03087472443533,1.0
100.375,64.625,1.0,1.0,1.66535507334341,1.0,1.0,1.01779144589264,1.0
100.625,64.625,1.72577544848167,1.0,4.26809079576247,1.0,1.0,1.12453498462639,1.0
100.875,64.625,1.45506131477209,1.0,3.55581670704454,1.0,1.0,1.09532422358447,1.0
101.125,64.625,1.54176435672834,1.0,3.7753704750892,1.0,1.0,1.10432841990254,1.0
101.375,64.625,2.57290277396103,1.0,7.00740955843784,1.0,1.0,1.23688348449103,1.0
101.625,64.625,1.0,1.0,2.48357647716409,1.0,1.0,1.05135322797416,1.0
101.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
103.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
103.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
103.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
103.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
104.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
104.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
104.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
104.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105.875,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
106.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
106.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
106.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
106.875,64.625,1.62878836805376,1.0,4.00385998263217,1.0,1.0,1.11369520130724,1.0
107.125,64.625,1.27841091564543,1.0,3.13330310406071,1.0,1.0,1.07799567798577,1.0
107.375,64.625,1.0,1.0,2.39805266408637,1.0,1.0,1.04784823880337,1.0
107.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
107.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.375,64.625,1.58882137822295,1.0,3.89791266752942,1.0,1.0,1.10935173412361,1.0
108.625,64.625,1.12889089530037,1.0,2.80141913064636,1.0,1.0,1.06439118338103,1.0
108.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109.375,64.625,3.62289195379921,1.0,1.0,1.0,49.1090982267172,16.2556563273515,1.0
109.625,64.625,3.61513893386309,1.0,1.0,1.0,48.8893074564414,16.1859191290223,1.0
109.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
112.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
112.375,64.625,1.0,1.0,1.66407858971322,1.0,1.0,1.01773856890084,1.0
112.625,64.625,1.21414445784905,1.0,2.98778467839307,1.0,1.0,1.07202813176825,1.0
112.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
113.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
113.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
113.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
113.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
115.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
115.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
115.625,64.625,1.0,1.0,1.59897827866054,1.0,1.0,1.01507205774288,1.0
115.875,64.625,1.53085362244389,1.0,3.74728830734102,1.0,1.0,1.10318023379486,1.0
116.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
116.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
116.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
116.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117.625,64.625,1.0,1.0,1.0,1.00375554791772,1.0,1.05291687616027,1.0
117.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
118.125,64.625,1.0,1.0,1.0,1.01592768131211,1.0,1.03721240959545,1.0
118.375,64.625,1.0,1.0,1.0,1.0519801980198,1.0,1.19426462909963,1.0
118.625,64.625,1.0,1.0,1.0,1.0,1.0,1.00580347646581,1.0
118.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
119.125,64.625,2.06799274426765,1.0,5.28161313274119,1.0,1.0,1.16610385403775,1.0
119.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
119.625,64.625,1.0,1.0,1.60536063779699,1.0,1.0,1.01533644270189,1.0
119.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
120.125,64.625,1.0,,2.09935714702795,1.0,1.0,1.03558833056157,1.0
120.375,64.625,1.49426431752242,1.0,3.65410535642416,1.0,1.0,1.0993504288173,1.0
120.625,64.625,1.48820702565056,1.0,3.63878778891988,1.0,1.0,1.09873101262763,1.0
120.875,64.625,1.0,1.0,2.46059988984967,1.0,1.0,1.05040899597772,1.0
121.125,64.625,1.66201139496906,1.0,4.09321336462946,1.0,1.0,1.11736637530941,1.0
121.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
121.625,64.625,1.03805954983289,1.0,2.61122413200907,1.0,1.0,1.05658049630647,1.0
121.875,64.625,1.0,,3.43710455563989,1.0,1.0,1.09045198648283,1.0
122.125,64.625,1.0,,1.35006538712152,1.0,1.0,1.00485924446937,1.0
122.375,64.625,1.0,,1.0,1.00247524770917,1.0,1.02150794303063,1.0
122.625,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
122.875,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
123.125,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
123.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
124.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
124.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
124.625,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
124.875,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
125.125,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
125.375,64.625,1.0,,1.0,1.00476714404355,1.0,3.66976898495514,2.10580164843267
125.625,64.625,1.0,,1.0,1.02475247908347,1.0,3.68723349996132,2.13074471690867
125.875,64.625,1.0,,1.0,1.0183875550433,1.0,3.68723349996132,2.13074707748866
126.125,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
126.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
126.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
126.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
127.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
127.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
127.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
127.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
128.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
128.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
128.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
128.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
129.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
129.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
129.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
129.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
130.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
130.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
130.625,64.625,1.79785757143899,1.0,4.47105039464365,1.0,1.0,1.13285933390702,1.0
130.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
131.125,64.625,1.0,1.0,1.0,1.00660066092663,1.0,1.03721240959545,1.0
131.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
131.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
131.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
132.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
132.375,64.625,1.0,,1.0,1.0,1.0,1.0,1.0
132.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
132.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133.125,64.625,1.26057026880267,1.0,3.09245562789464,1.0,1.0,1.07632627581606,1.0
133.375,64.625,1.0,1.0,2.39167024593542,1.0,1.0,1.04758385384437,1.0
133.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
134.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
134.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
134.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
134.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
135.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
135.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
135.625,64.625,1.0,1.0,1.79044970191351,1.0,1.0,1.02292051409731,1.0
135.875,64.625,2.15551456208271,1.0,5.56116151337576,1.0,1.0,1.17756305354657,1.0
136.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
136.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
136.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
136.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137.125,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137.375,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137.625,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137.875,64.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
